id,clave_entidad,nombre_entidad,clave_municipio,nombre_municipio,poblacion_total
2070,29,TLAXCALA,36,TOTOLAC,22529
2071,29,TLAXCALA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,9207
2072,29,TLAXCALA,38,TZOMPANTEPEC,18006
2073,29,TLAXCALA,39,XALOZTOC,25607
2074,29,TLAXCALA,40,XALTOCAN,10601
2075,29,TLAXCALA,41,PAPALOTLA DE XICOHTENCATL,33499
2076,29,TLAXCALA,42,XICOHTZINCO,14197
2077,29,TLAXCALA,43,YAUHQUEMEHCAN,42242
2078,29,TLAXCALA,44,ZACATELCO,45717
2079,29,TLAXCALA,45,BENITO JUAREZ,6211
2080,29,TLAXCALA,46,EMILIANO ZAPATA,4951
2081,29,TLAXCALA,47,LAZARO CARDENAS,3534
2082,29,TLAXCALA,48,LA MAGDALENA TLALTELULCO,19036
2083,29,TLAXCALA,49,SAN DAMIAN TEXOLOC,5884
2084,29,TLAXCALA,50,SAN FRANCISCO TETLANOHCAN,11761
2085,29,TLAXCALA,51,SAN JERONIMO ZACUALPAN,4092
2086,29,TLAXCALA,52,SAN JOSE TEACALCO,6436
2087,29,TLAXCALA,53,SAN JUAN HUACTZINCO,7688
2088,29,TLAXCALA,54,SAN LORENZO AXOCOMANITLA,5689
2089,29,TLAXCALA,55,SAN LUCAS TECOPILCO,3077
2090,29,TLAXCALA,56,SANTA ANA NOPALUCAN,7952
2091,29,TLAXCALA,57,SANTA APOLONIA TEACALCO,4636
2092,29,TLAXCALA,58,SANTA CATARINA AYOMETLA,9463
2093,29,TLAXCALA,59,SANTA CRUZ QUILEHTLA,7750
2094,29,TLAXCALA,60,SANTA ISABEL XILOXOXTLA,5443
2095,30,VERACRUZ DE IGNACIO DE LA LLAVE,1,ACAJETE,9701
2096,30,VERACRUZ DE IGNACIO DE LA LLAVE,2,ACATLAN,3441
2097,30,VERACRUZ DE IGNACIO DE LA LLAVE,3,ACAYUCAN,80815
2098,30,VERACRUZ DE IGNACIO DE LA LLAVE,4,ACTOPAN,41742
2099,30,VERACRUZ DE IGNACIO DE LA LLAVE,5,ACULA,5253
2100,30,VERACRUZ DE IGNACIO DE LA LLAVE,6,ACULTZINGO,23100
2101,30,VERACRUZ DE IGNACIO DE LA LLAVE,7,CAMARON DE TEJEDA,6538
2102,30,VERACRUZ DE IGNACIO DE LA LLAVE,8,ALPATLAHUAC,10338
2103,30,VERACRUZ DE IGNACIO DE LA LLAVE,9,ALTO LUCERO DE GUTIERREZ BARRIOS,28184
2104,30,VERACRUZ DE IGNACIO DE LA LLAVE,10,ALTOTONGA,64234
2105,30,VERACRUZ DE IGNACIO DE LA LLAVE,11,ALVARADO,57035
2106,30,VERACRUZ DE IGNACIO DE LA LLAVE,12,AMATITLAN,7866
2107,30,VERACRUZ DE IGNACIO DE LA LLAVE,13,NARANJOS AMATLAN,26843
2108,30,VERACRUZ DE IGNACIO DE LA LLAVE,14,AMATLAN DE LOS REYES,46955
2109,30,VERACRUZ DE IGNACIO DE LA LLAVE,15,ANGEL R. CABADA,33839
2110,30,VERACRUZ DE IGNACIO DE LA LLAVE,16,LA ANTIGUA,28682
2111,30,VERACRUZ DE IGNACIO DE LA LLAVE,17,APAZAPAN,4709
2112,30,VERACRUZ DE IGNACIO DE LA LLAVE,18,AQUILA,1978
2113,30,VERACRUZ DE IGNACIO DE LA LLAVE,19,ASTACINGA,6909
2114,30,VERACRUZ DE IGNACIO DE LA LLAVE,20,ATLAHUILCO,11577
2115,30,VERACRUZ DE IGNACIO DE LA LLAVE,21,ATOYAC,23461
2116,30,VERACRUZ DE IGNACIO DE LA LLAVE,22,ATZACAN,22651
2117,30,VERACRUZ DE IGNACIO DE LA LLAVE,23,ATZALAN,49180
2118,30,VERACRUZ DE IGNACIO DE LA LLAVE,24,TLALTETELA,16485
2119,30,VERACRUZ DE IGNACIO DE LA LLAVE,25,AYAHUALULCO,27217
2120,30,VERACRUZ DE IGNACIO DE LA LLAVE,26,BANDERILLA,25993
2121,30,VERACRUZ DE IGNACIO DE LA LLAVE,27,BENITO JUAREZ,16120
2122,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,BOCA DEL RIO,144550
2123,30,VERACRUZ DE IGNACIO DE LA LLAVE,29,CALCAHUALCO,13701
2124,30,VERACRUZ DE IGNACIO DE LA LLAVE,30,CAMERINO Z. MENDOZA,41835
2125,30,VERACRUZ DE IGNACIO DE LA LLAVE,31,CARRILLO PUERTO,18888
2126,30,VERACRUZ DE IGNACIO DE LA LLAVE,32,CATEMACO,49451
2127,30,VERACRUZ DE IGNACIO DE LA LLAVE,33,CAZONES DE HERRERA,24421
2128,30,VERACRUZ DE IGNACIO DE LA LLAVE,34,CERRO AZUL,25011
2129,30,VERACRUZ DE IGNACIO DE LA LLAVE,35,CITLALTEPETL,11165
2130,30,VERACRUZ DE IGNACIO DE LA LLAVE,36,COACOATZINTLA,11018
2131,30,VERACRUZ DE IGNACIO DE LA LLAVE,37,COAHUITLAN,8176
2132,30,VERACRUZ DE IGNACIO DE LA LLAVE,38,COATEPEC,93911
2133,30,VERACRUZ DE IGNACIO DE LA LLAVE,39,COATZACOALCOS,310698
2134,30,VERACRUZ DE IGNACIO DE LA LLAVE,40,COATZINTLA,55016
2135,30,VERACRUZ DE IGNACIO DE LA LLAVE,41,COETZALA,2355
2136,30,VERACRUZ DE IGNACIO DE LA LLAVE,42,COLIPA,5743
2137,30,VERACRUZ DE IGNACIO DE LA LLAVE,43,COMAPA,19876
2138,30,VERACRUZ DE IGNACIO DE LA LLAVE,44,CORDOBA,204721
2139,30,VERACRUZ DE IGNACIO DE LA LLAVE,45,COSAMALOAPAN DE CARPIO,54737
2140,30,VERACRUZ DE IGNACIO DE LA LLAVE,46,COSAUTLAN DE CARVAJAL,16167
2141,30,VERACRUZ DE IGNACIO DE LA LLAVE,47,COSCOMATEPEC,59471
2142,30,VERACRUZ DE IGNACIO DE LA LLAVE,48,COSOLEACAQUE,130903
2143,30,VERACRUZ DE IGNACIO DE LA LLAVE,49,COTAXTLA,22050
2144,30,VERACRUZ DE IGNACIO DE LA LLAVE,50,COXQUIHUI,16333
2145,30,VERACRUZ DE IGNACIO DE LA LLAVE,51,COYUTLA,23096
2146,30,VERACRUZ DE IGNACIO DE LA LLAVE,52,CUICHAPA,11869
2147,30,VERACRUZ DE IGNACIO DE LA LLAVE,53,CUITLAHUAC,28075
2148,30,VERACRUZ DE IGNACIO DE LA LLAVE,54,CHACALTIANGUIS,11461
2149,30,VERACRUZ DE IGNACIO DE LA LLAVE,55,CHALMA,13527
2150,30,VERACRUZ DE IGNACIO DE LA LLAVE,56,CHICONAMEL,6610
2151,30,VERACRUZ DE IGNACIO DE LA LLAVE,57,CHICONQUIACO,13881
2152,30,VERACRUZ DE IGNACIO DE LA LLAVE,58,CHICONTEPEC,53858
2153,30,VERACRUZ DE IGNACIO DE LA LLAVE,59,CHINAMECA,22638
2154,30,VERACRUZ DE IGNACIO DE LA LLAVE,60,CHINAMPA DE GOROSTIZA,16283
2155,30,VERACRUZ DE IGNACIO DE LA LLAVE,61,LAS CHOAPAS,81080
2156,30,VERACRUZ DE IGNACIO DE LA LLAVE,62,CHOCAMAN,20839
2157,30,VERACRUZ DE IGNACIO DE LA LLAVE,63,CHONTLA,13359
2158,30,VERACRUZ DE IGNACIO DE LA LLAVE,64,CHUMATLAN,4008
2159,30,VERACRUZ DE IGNACIO DE LA LLAVE,65,EMILIANO ZAPATA,85489
2160,30,VERACRUZ DE IGNACIO DE LA LLAVE,66,ESPINAL,26830
2161,30,VERACRUZ DE IGNACIO DE LA LLAVE,67,FILOMENO MATA,19179
2162,30,VERACRUZ DE IGNACIO DE LA LLAVE,68,FORTIN,66372
2163,30,VERACRUZ DE IGNACIO DE LA LLAVE,69,GUTIERREZ ZAMORA,24085
2164,30,VERACRUZ DE IGNACIO DE LA LLAVE,70,HIDALGOTITLAN,18275
2165,30,VERACRUZ DE IGNACIO DE LA LLAVE,71,HUATUSCO,59920
2166,30,VERACRUZ DE IGNACIO DE LA LLAVE,72,HUAYACOCOTLA,21796
2167,30,VERACRUZ DE IGNACIO DE LA LLAVE,73,HUEYAPAN DE OCAMPO,41670
2168,30,VERACRUZ DE IGNACIO DE LA LLAVE,74,HUILOAPAN DE CUAUHTEMOC,7293
2169,30,VERACRUZ DE IGNACIO DE LA LLAVE,75,IGNACIO DE LA LLAVE,16525
2170,30,VERACRUZ DE IGNACIO DE LA LLAVE,76,ILAMATLAN,13377
2171,30,VERACRUZ DE IGNACIO DE LA LLAVE,77,ISLA,42807
2172,30,VERACRUZ DE IGNACIO DE LA LLAVE,78,IXCATEPEC,12379
2173,30,VERACRUZ DE IGNACIO DE LA LLAVE,79,IXHUACAN DE LOS REYES,11387
2174,30,VERACRUZ DE IGNACIO DE LA LLAVE,80,IXHUATLAN DEL CAFE,23132
2175,30,VERACRUZ DE IGNACIO DE LA LLAVE,81,IXHUATLANCILLO,27295
2176,30,VERACRUZ DE IGNACIO DE LA LLAVE,82,IXHUATLAN DEL SURESTE,15831
2177,30,VERACRUZ DE IGNACIO DE LA LLAVE,83,IXHUATLAN DE MADERO,50836
2178,30,VERACRUZ DE IGNACIO DE LA LLAVE,84,IXMATLAHUACAN,5574
2179,30,VERACRUZ DE IGNACIO DE LA LLAVE,85,IXTACZOQUITLAN,74004
2180,30,VERACRUZ DE IGNACIO DE LA LLAVE,86,JALACINGO,46794
2181,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,XALAPA,488531
2182,30,VERACRUZ DE IGNACIO DE LA LLAVE,88,JALCOMULCO,5054
2183,30,VERACRUZ DE IGNACIO DE LA LLAVE,89,JALTIPAN,38669
2184,30,VERACRUZ DE IGNACIO DE LA LLAVE,90,JAMAPA,11132
2185,30,VERACRUZ DE IGNACIO DE LA LLAVE,91,JESUS CARRANZA,28524
2186,30,VERACRUZ DE IGNACIO DE LA LLAVE,92,XICO,39623
2187,30,VERACRUZ DE IGNACIO DE LA LLAVE,93,JILOTEPEC,16585
2188,30,VERACRUZ DE IGNACIO DE LA LLAVE,94,JUAN RODRIGUEZ CLARA,38367
2189,30,VERACRUZ DE IGNACIO DE LA LLAVE,95,JUCHIQUE DE FERRER,15059
2190,30,VERACRUZ DE IGNACIO DE LA LLAVE,96,LANDERO Y COSS,1543
2191,30,VERACRUZ DE IGNACIO DE LA LLAVE,97,LERDO DE TEJADA,19123
2192,30,VERACRUZ DE IGNACIO DE LA LLAVE,98,MAGDALENA,3299
2193,30,VERACRUZ DE IGNACIO DE LA LLAVE,99,MALTRATA,18327
2194,30,VERACRUZ DE IGNACIO DE LA LLAVE,100,MANLIO FABIO ALTAMIRANO,23918
2195,30,VERACRUZ DE IGNACIO DE LA LLAVE,101,MARIANO ESCOBEDO,38670
2196,30,VERACRUZ DE IGNACIO DE LA LLAVE,102,MARTINEZ DE LA TORRE,108842
2197,30,VERACRUZ DE IGNACIO DE LA LLAVE,103,MECATLAN,12799
2198,30,VERACRUZ DE IGNACIO DE LA LLAVE,104,MECAYAPAN,17134
2199,30,VERACRUZ DE IGNACIO DE LA LLAVE,105,MEDELLIN DE BRAVO,95202
2200,30,VERACRUZ DE IGNACIO DE LA LLAVE,106,MIAHUATLAN,4841
2201,30,VERACRUZ DE IGNACIO DE LA LLAVE,107,LAS MINAS,2934
2202,30,VERACRUZ DE IGNACIO DE LA LLAVE,108,MINATITLAN,144776
2203,30,VERACRUZ DE IGNACIO DE LA LLAVE,109,MISANTLA,65761
2204,30,VERACRUZ DE IGNACIO DE LA LLAVE,110,MIXTLA DE ALTAMIRANO,12125
2205,30,VERACRUZ DE IGNACIO DE LA LLAVE,111,MOLOACAN,16493
2206,30,VERACRUZ DE IGNACIO DE LA LLAVE,112,NAOLINCO,22835
2207,30,VERACRUZ DE IGNACIO DE LA LLAVE,113,NARANJAL,4614
2208,30,VERACRUZ DE IGNACIO DE LA LLAVE,114,NAUTLA,10130
2209,30,VERACRUZ DE IGNACIO DE LA LLAVE,115,NOGALES,37314
2210,30,VERACRUZ DE IGNACIO DE LA LLAVE,116,OLUTA,17027
2211,30,VERACRUZ DE IGNACIO DE LA LLAVE,117,OMEALCA,23773
2212,30,VERACRUZ DE IGNACIO DE LA LLAVE,118,ORIZABA,123182
2213,30,VERACRUZ DE IGNACIO DE LA LLAVE,119,OTATITLAN,5651
2214,30,VERACRUZ DE IGNACIO DE LA LLAVE,120,OTEAPAN,10343
2215,30,VERACRUZ DE IGNACIO DE LA LLAVE,121,OZULUAMA DE MASCAREÑAS,22756
2216,30,VERACRUZ DE IGNACIO DE LA LLAVE,122,PAJAPAN,18051
2217,30,VERACRUZ DE IGNACIO DE LA LLAVE,123,PANUCO,96185
2218,30,VERACRUZ DE IGNACIO DE LA LLAVE,124,PAPANTLA,159910
2219,30,VERACRUZ DE IGNACIO DE LA LLAVE,125,PASO DEL MACHO,31894
2220,30,VERACRUZ DE IGNACIO DE LA LLAVE,126,PASO DE OVEJAS,33442
2221,30,VERACRUZ DE IGNACIO DE LA LLAVE,127,LA PERLA,28258
2222,30,VERACRUZ DE IGNACIO DE LA LLAVE,128,PEROTE,77432
2223,30,VERACRUZ DE IGNACIO DE LA LLAVE,129,PLATON SANCHEZ,18053
2224,30,VERACRUZ DE IGNACIO DE LA LLAVE,130,PLAYA VICENTE,39327
2225,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,189457
2226,30,VERACRUZ DE IGNACIO DE LA LLAVE,132,LAS VIGAS DE RAMIREZ,20300
2227,30,VERACRUZ DE IGNACIO DE LA LLAVE,133,PUEBLO VIEJO,57909
2228,30,VERACRUZ DE IGNACIO DE LA LLAVE,134,PUENTE NACIONAL,23544
2229,30,VERACRUZ DE IGNACIO DE LA LLAVE,135,RAFAEL DELGADO,24127
2230,30,VERACRUZ DE IGNACIO DE LA LLAVE,136,RAFAEL LUCIO,8343
2231,30,VERACRUZ DE IGNACIO DE LA LLAVE,137,LOS REYES,6308
2232,30,VERACRUZ DE IGNACIO DE LA LLAVE,138,RIO BLANCO,41795
2233,30,VERACRUZ DE IGNACIO DE LA LLAVE,139,SALTABARRANCA,6126
2234,30,VERACRUZ DE IGNACIO DE LA LLAVE,140,SAN ANDRES TENEJAPAN,3134
2235,30,VERACRUZ DE IGNACIO DE LA LLAVE,141,SAN ANDRES TUXTLA,162428
2236,30,VERACRUZ DE IGNACIO DE LA LLAVE,142,SAN JUAN EVANGELISTA,32631
2237,30,VERACRUZ DE IGNACIO DE LA LLAVE,143,SANTIAGO TUXTLA,57085
2238,30,VERACRUZ DE IGNACIO DE LA LLAVE,144,SAYULA DE ALEMAN,32400
2239,30,VERACRUZ DE IGNACIO DE LA LLAVE,145,SOCONUSCO,16574
2240,30,VERACRUZ DE IGNACIO DE LA LLAVE,146,SOCHIAPA,3925
2241,30,VERACRUZ DE IGNACIO DE LA LLAVE,147,SOLEDAD ATZOMPA,24578
2242,30,VERACRUZ DE IGNACIO DE LA LLAVE,148,SOLEDAD DE DOBLADO,28130
2243,30,VERACRUZ DE IGNACIO DE LA LLAVE,149,SOTEAPAN,34385
2244,30,VERACRUZ DE IGNACIO DE LA LLAVE,150,TAMALIN,11631
2245,30,VERACRUZ DE IGNACIO DE LA LLAVE,151,TAMIAHUA,21902
2246,30,VERACRUZ DE IGNACIO DE LA LLAVE,152,TAMPICO ALTO,11561
2247,30,VERACRUZ DE IGNACIO DE LA LLAVE,153,TANCOCO,5795
2248,30,VERACRUZ DE IGNACIO DE LA LLAVE,154,TANTIMA,11991
2249,30,VERACRUZ DE IGNACIO DE LA LLAVE,155,TANTOYUCA,99959
2250,30,VERACRUZ DE IGNACIO DE LA LLAVE,156,TATATILA,6041
2251,30,VERACRUZ DE IGNACIO DE LA LLAVE,157,CASTILLO DE TEAYO,20145
2252,30,VERACRUZ DE IGNACIO DE LA LLAVE,158,TECOLUTLA,24551
2253,30,VERACRUZ DE IGNACIO DE LA LLAVE,159,TEHUIPANGO,29686
2254,30,VERACRUZ DE IGNACIO DE LA LLAVE,160,ALAMO TEMAPACHE,107270
2255,30,VERACRUZ DE IGNACIO DE LA LLAVE,161,TEMPOAL,34408
2256,30,VERACRUZ DE IGNACIO DE LA LLAVE,162,TENAMPA,6448
2257,30,VERACRUZ DE IGNACIO DE LA LLAVE,163,TENOCHTITLAN,5040
2258,30,VERACRUZ DE IGNACIO DE LA LLAVE,164,TEOCELO,16957
2259,30,VERACRUZ DE IGNACIO DE LA LLAVE,165,TEPATLAXCO,8925
2260,30,VERACRUZ DE IGNACIO DE LA LLAVE,166,TEPETLAN,9405
2261,30,VERACRUZ DE IGNACIO DE LA LLAVE,167,TEPETZINTLA,14619
2262,30,VERACRUZ DE IGNACIO DE LA LLAVE,168,TEQUILA,16343
2263,30,VERACRUZ DE IGNACIO DE LA LLAVE,169,JOSE AZUETA,22709
2264,30,VERACRUZ DE IGNACIO DE LA LLAVE,170,TEXCATEPEC,10824
2265,30,VERACRUZ DE IGNACIO DE LA LLAVE,171,TEXHUACAN,5575
2266,30,VERACRUZ DE IGNACIO DE LA LLAVE,172,TEXISTEPEC,19925
2267,30,VERACRUZ DE IGNACIO DE LA LLAVE,173,TEZONAPA,54537
2268,30,VERACRUZ DE IGNACIO DE LA LLAVE,174,TIERRA BLANCA,95602
2269,30,VERACRUZ DE IGNACIO DE LA LLAVE,175,TIHUATLAN,92726
2270,30,VERACRUZ DE IGNACIO DE LA LLAVE,176,TLACOJALPAN,4489
2271,30,VERACRUZ DE IGNACIO DE LA LLAVE,177,TLACOLULAN,11685
2272,30,VERACRUZ DE IGNACIO DE LA LLAVE,178,TLACOTALPAN,12898
2273,30,VERACRUZ DE IGNACIO DE LA LLAVE,179,TLACOTEPEC DE MEJIA,4284
2274,30,VERACRUZ DE IGNACIO DE LA LLAVE,180,TLACHICHILCO,10900
2275,30,VERACRUZ DE IGNACIO DE LA LLAVE,181,TLALIXCOYAN,37795
2276,30,VERACRUZ DE IGNACIO DE LA LLAVE,182,TLALNELHUAYOCAN,19664
2277,30,VERACRUZ DE IGNACIO DE LA LLAVE,183,TLAPACOYAN,61377
2278,30,VERACRUZ DE IGNACIO DE LA LLAVE,184,TLAQUILPA,7933
2279,30,VERACRUZ DE IGNACIO DE LA LLAVE,185,TLILAPAN,5548
2280,30,VERACRUZ DE IGNACIO DE LA LLAVE,186,TOMATLAN,7197
2281,30,VERACRUZ DE IGNACIO DE LA LLAVE,187,TONAYAN,6105
2282,30,VERACRUZ DE IGNACIO DE LA LLAVE,188,TOTUTLA,17217
2283,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,TUXPAN,154600
2284,30,VERACRUZ DE IGNACIO DE LA LLAVE,190,TUXTILLA,2258
2285,30,VERACRUZ DE IGNACIO DE LA LLAVE,191,URSULO GALVAN,30097
2286,30,VERACRUZ DE IGNACIO DE LA LLAVE,192,VEGA DE ALATORRE,20204
2287,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,607209
2288,30,VERACRUZ DE IGNACIO DE LA LLAVE,194,VILLA ALDAMA,12492
2289,30,VERACRUZ DE IGNACIO DE LA LLAVE,195,XOXOCOTLA,5900
2290,30,VERACRUZ DE IGNACIO DE LA LLAVE,196,YANGA,17902
2291,30,VERACRUZ DE IGNACIO DE LA LLAVE,197,YECUATLA,11205
2292,30,VERACRUZ DE IGNACIO DE LA LLAVE,198,ZACUALPAN,6788
2293,30,VERACRUZ DE IGNACIO DE LA LLAVE,199,ZARAGOZA,11899
2294,30,VERACRUZ DE IGNACIO DE LA LLAVE,200,ZENTLA,12581
2295,30,VERACRUZ DE IGNACIO DE LA LLAVE,201,ZONGOLICA,45028
2296,30,VERACRUZ DE IGNACIO DE LA LLAVE,202,ZONTECOMATLAN DE LOPEZ Y FUENTES,14644
2297,30,VERACRUZ DE IGNACIO DE LA LLAVE,203,ZOZOCOLCO DE HIDALGO,14524
2298,30,VERACRUZ DE IGNACIO DE LA LLAVE,204,AGUA DULCE,44104
2299,30,VERACRUZ DE IGNACIO DE LA LLAVE,205,EL HIGO,19402
2300,30,VERACRUZ DE IGNACIO DE LA LLAVE,206,NANCHITAL DE LAZARO CARDENAS DEL RIO,29209
2301,30,VERACRUZ DE IGNACIO DE LA LLAVE,207,TRES VALLES,44978
2302,30,VERACRUZ DE IGNACIO DE LA LLAVE,208,CARLOS A. CARRILLO,23376
2303,30,VERACRUZ DE IGNACIO DE LA LLAVE,209,TATAHUICAPAN DE JUAREZ,15044
2304,30,VERACRUZ DE IGNACIO DE LA LLAVE,210,UXPANAPA,30891
2305,30,VERACRUZ DE IGNACIO DE LA LLAVE,211,SAN RAFAEL,30351
2306,30,VERACRUZ DE IGNACIO DE LA LLAVE,212,SANTIAGO SOCHIAPAN,13062
2307,31,YUCATAN,1,ABALA,6550
2308,31,YUCATAN,2,ACANCEH,16772
2309,31,YUCATAN,3,AKIL,12285
2310,31,YUCATAN,4,BACA,6195
2311,31,YUCATAN,5,BOKOBA,2167
2312,31,YUCATAN,6,BUCTZOTZ,9159
2313,31,YUCATAN,7,CACALCHEN,7490
2314,31,YUCATAN,8,CALOTMUL,3949
2315,31,YUCATAN,9,CANSAHCAB,4466
2316,31,YUCATAN,10,CANTAMAYEC,2755
2317,31,YUCATAN,11,CELESTUN,8389
2318,31,YUCATAN,12,CENOTILLO,3736
2319,31,YUCATAN,13,CONKAL,16671
2320,31,YUCATAN,14,CUNCUNUL,1714
2321,31,YUCATAN,15,CUZAMA,5560
2322,31,YUCATAN,16,CHACSINKIN,3104
2323,31,YUCATAN,17,CHANKOM,4686
2324,31,YUCATAN,18,CHAPAB,3385
2325,31,YUCATAN,19,CHEMAX,38934
2326,31,YUCATAN,20,CHICXULUB PUEBLO,4497
2327,31,YUCATAN,21,CHICHIMILA,9406
2328,31,YUCATAN,22,CHIKINDZONOT,4363
2329,31,YUCATAN,23,CHOCHOLA,4863
2330,31,YUCATAN,24,CHUMAYEL,3244
2331,31,YUCATAN,25,DZAN,6003
2332,31,YUCATAN,26,DZEMUL,3622
2333,31,YUCATAN,27,DZIDZANTUN,8345
2334,31,YUCATAN,28,DZILAM DE BRAVO,2936
2335,31,YUCATAN,29,DZILAM GONZALEZ,6240
2336,31,YUCATAN,30,DZITAS,4015
2337,31,YUCATAN,31,DZONCAUICH,2818
2338,31,YUCATAN,32,ESPITA,16779
2339,31,YUCATAN,33,HALACHO,21255
2340,31,YUCATAN,34,HOCABA,6514
2341,31,YUCATAN,35,HOCTUN,6384
2342,31,YUCATAN,36,HOMUN,8090
2343,31,YUCATAN,37,HUHI,5250
2344,31,YUCATAN,38,HUNUCMA,35137
2345,31,YUCATAN,39,IXIL,4186
2346,31,YUCATAN,40,IZAMAL,28555
2347,31,YUCATAN,41,KANASIN,141939
2348,31,YUCATAN,42,KANTUNIL,5553
2349,31,YUCATAN,43,KAUA,3405
2350,31,YUCATAN,44,KINCHIL,7530
2351,31,YUCATAN,45,KOPOMA,2677
2352,31,YUCATAN,46,MAMA,3296
2353,31,YUCATAN,47,MANI,5968
2354,31,YUCATAN,48,MAXCANU,23991
2355,31,YUCATAN,49,MAYAPAN,3965
2356,31,YUCATAN,50,MERIDA,995129
2357,31,YUCATAN,51,MOCOCHA,3430
2358,31,YUCATAN,52,MOTUL,37804
2359,31,YUCATAN,53,MUNA,13494
2360,31,YUCATAN,54,MUXUPIP,2990
2361,31,YUCATAN,55,OPICHEN,7080
2362,31,YUCATAN,56,OXKUTZCAB,33854
2363,31,YUCATAN,57,PANABA,7766
2364,31,YUCATAN,58,PETO,25954
2365,31,YUCATAN,59,PROGRESO,66008
2366,31,YUCATAN,60,QUINTANA ROO,976
2367,31,YUCATAN,61,RIO LAGARTOS,3974
2368,31,YUCATAN,62,SACALUM,4962
2369,31,YUCATAN,63,SAMAHIL,5631
2370,31,YUCATAN,64,SANAHCAT,1701
2371,31,YUCATAN,65,SAN FELIPE,2118
2372,31,YUCATAN,66,SANTA ELENA,4220
2373,31,YUCATAN,67,SEYE,10053
2374,31,YUCATAN,68,SINANCHE,3206
2375,31,YUCATAN,69,SOTUTA,8967
2376,31,YUCATAN,70,SUCILA,3971
2377,31,YUCATAN,71,SUDZAL,1949
2378,31,YUCATAN,72,SUMA,1857
2379,31,YUCATAN,73,TAHDZIU,5854
2380,31,YUCATAN,74,TAHMEK,3774
2381,31,YUCATAN,75,TEABO,6921
2382,31,YUCATAN,76,TECOH,17939
2383,31,YUCATAN,77,TEKAL DE VENEGAS,2683
2384,31,YUCATAN,78,TEKANTO,3747
2385,31,YUCATAN,79,TEKAX,45062
2386,31,YUCATAN,80,TEKIT,11020
2387,31,YUCATAN,81,TEKOM,3355
2388,31,YUCATAN,82,TELCHAC PUEBLO,3512
2389,31,YUCATAN,83,TELCHAC PUERTO,1915
2390,31,YUCATAN,84,TEMAX,7037
2391,31,YUCATAN,85,TEMOZON,16680
2392,31,YUCATAN,86,TEPAKAN,2133
2393,31,YUCATAN,87,TETIZ,5464
2394,31,YUCATAN,88,TEYA,1917
2395,31,YUCATAN,89,TICUL,40495
2396,31,YUCATAN,90,TIMUCUY,7503
2397,31,YUCATAN,91,TINUM,12700
2398,31,YUCATAN,92,TIXCACALCUPUL,7888
2399,31,YUCATAN,93,TIXKOKOB,18420
2400,31,YUCATAN,94,TIXMEHUAC,5444
2401,31,YUCATAN,95,TIXPEHUAL,5690
2402,31,YUCATAN,96,TIZIMIN,80672
2403,31,YUCATAN,97,TUNKAS,3684
2404,31,YUCATAN,98,TZUCACAB,15346
2405,31,YUCATAN,99,UAYMA,4191
2406,31,YUCATAN,100,UCU,4049
2407,31,YUCATAN,101,UMAN,69147
2408,31,YUCATAN,102,VALLADOLID,85460
2409,31,YUCATAN,103,XOCCHEL,3451
2410,31,YUCATAN,104,YAXCABA,16350
2411,31,YUCATAN,105,YAXKUKUL,3293
2412,31,YUCATAN,106,YOBAIN,2215
2413,32,ZACATECAS,1,APOZOL,6260
2414,32,ZACATECAS,2,APULCO,4942
2415,32,ZACATECAS,3,ATOLINGA,2277
2416,32,ZACATECAS,4,BENITO JUAREZ,4493
2417,32,ZACATECAS,5,CALERA,45759
2418,32,ZACATECAS,6,CAÑITAS DE FELIPE PESCADOR,8255
2419,32,ZACATECAS,7,CONCEPCION DEL ORO,12115
2420,32,ZACATECAS,8,CUAUHTEMOC,13466
2421,32,ZACATECAS,9,CHALCHIHUITES,10086
2422,32,ZACATECAS,10,FRESNILLO,240532
2423,32,ZACATECAS,11,TRINIDAD GARCIA DE LA CADENA,3362
2424,32,ZACATECAS,12,GENARO CODINA,8168
2425,32,ZACATECAS,13,GENERAL ENRIQUE ESTRADA,6644
2426,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUIA,20191
2427,32,ZACATECAS,15,EL PLATEADO DE JOAQUIN AMARO,1579
2428,32,ZACATECAS,16,GENERAL PANFILO NATERA,23526
2429,32,ZACATECAS,17,GUADALUPE,211740
2430,32,ZACATECAS,18,HUANUSCO,4547
2431,32,ZACATECAS,19,JALPA,25296
2432,32,ZACATECAS,20,JEREZ,59910
2433,32,ZACATECAS,21,JIMENEZ DEL TEUL,4465
2434,32,ZACATECAS,22,JUAN ALDAMA,19749
2435,32,ZACATECAS,23,JUCHIPILA,12251
2436,32,ZACATECAS,24,LORETO,53709
2437,32,ZACATECAS,25,LUIS MOYA,13184
2438,32,ZACATECAS,26,MAZAPIL,17774
2439,32,ZACATECAS,27,MELCHOR OCAMPO,2736
2440,32,ZACATECAS,28,MEZQUITAL DEL ORO,2451
2441,32,ZACATECAS,29,MIGUEL AUZA,23713
2442,32,ZACATECAS,30,MOMAX,2446
2443,32,ZACATECAS,31,MONTE ESCOBEDO,8683
